,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
1306,2021,2021-10-23,1849,Dutch Eredivisie,Waalwijk,Sparta,37.05,42.95,0.3748,0.3498,0.2754,1.32,1.27,49.1,45.3,1.0,0.0,1.52,0.88,1.46,0.96,1.05,0.0
1430,2021,2022-02-25,1849,Dutch Eredivisie,Waalwijk,Twente,37.32,55.9,0.2974,0.4286,0.274,1.14,1.42,51.4,1.3,1.0,2.0,0.64,3.26,0.77,2.12,1.05,2.1
1467,2021,2022-04-02,1849,Dutch Eredivisie,Waalwijk,Utrecht,37.35,60.2,0.2487,0.506,0.2453,1.16,1.76,32.5,0.0,1.0,1.0,0.35,1.44,0.75,2.05,1.05,1.05
1257,2021,2021-09-12,1849,Dutch Eredivisie,Waalwijk,Vitesse,37.41,49.57,0.3305,0.3969,0.2726,1.24,1.38,43.1,22.2,1.0,2.0,0.86,1.07,0.89,0.79,1.05,2.1
1268,2021,2021-09-21,1849,Dutch Eredivisie,Waalwijk,Willem II,37.87,43.12,0.3985,0.3267,0.2748,1.37,1.22,47.4,24.2,1.0,2.0,0.51,1.51,1.43,0.84,1.05,2.1
1488,2021,2022-04-23,1849,Dutch Eredivisie,Waalwijk,Zwolle,37.68,40.66,0.3872,0.3249,0.2879,1.26,1.13,40.0,50.2,0.0,2.0,1.71,1.09,2.04,0.33,0.0,2.1
1464,2021,2022-03-20,1849,Dutch Eredivisie,Willem II,AZ,35.87,66.54,0.2098,0.5274,0.2628,0.9,1.58,65.3,0.4,2.0,2.0,1.15,1.8,0.5,2.62,2.1,2.1
1423,2021,2022-02-19,1849,Dutch Eredivisie,Willem II,Ajax,35.7,89.93,0.0417,0.8581,0.1003,0.59,3.12,60.3,31.7,0.0,1.0,0.76,2.09,0.77,3.84,0.0,1.05
1359,2021,2021-12-10,1849,Dutch Eredivisie,Willem II,Cambuur Leeuwarden,39.47,41.21,0.4385,0.3021,0.2594,1.56,1.25,33.9,6.1,1.0,3.0,1.32,1.84,1.14,1.19,1.05,2.63
1232,2021,2021-08-15,1849,Dutch Eredivisie,Willem II,Feyenoord,43.54,62.34,0.2615,0.4834,0.255,1.14,1.64,34.5,29.7,0.0,4.0,0.96,2.8,0.36,1.66,0.0,3.57
1303,2021,2021-10-22,1849,Dutch Eredivisie,Willem II,Fortuna Sittard,42.25,38.71,0.4398,0.2897,0.2706,1.46,1.14,13.9,43.1,1.0,1.0,1.8,1.44,2.28,1.53,1.05,1.05
1342,2021,2021-11-27,1849,Dutch Eredivisie,Willem II,Go Ahead Eagles,40.45,40.02,0.4358,0.3017,0.2626,1.53,1.23,27.0,28.3,0.0,1.0,0.71,0.24,1.44,0.77,0.0,1.05
1260,2021,2021-09-18,1849,Dutch Eredivisie,Willem II,Groningen,43.28,50.22,0.3669,0.3365,0.2966,1.17,1.11,27.6,16.7,2.0,1.0,0.78,1.66,0.72,1.11,2.1,1.05
1439,2021,2022-03-05,1849,Dutch Eredivisie,Willem II,Heerenveen,35.65,44.12,0.3837,0.3321,0.2842,1.28,1.17,68.2,21.9,0.0,0.0,0.66,0.63,1.5,0.52,0.0,0.0
1506,2021,2022-05-07,1849,Dutch Eredivisie,Willem II,Heracles,34.92,47.14,0.3557,0.3469,0.2974,1.14,1.13,55.8,0.8,2.0,0.0,2.08,0.17,1.29,0.51,2.1,0.0
1379,2021,2021-12-22,1849,Dutch Eredivisie,Willem II,Nijmegen,38.74,44.15,0.4051,0.327,0.2679,1.44,1.26,41.0,9.6,0.0,1.0,0.44,1.77,1.46,0.99,0.0,1.05
1276,2021,2021-09-25,1849,Dutch Eredivisie,Willem II,PSV,43.9,69.76,0.1732,0.6065,0.2204,0.96,2.0,15.2,60.3,2.0,1.0,0.14,2.75,0.12,2.25,2.1,1.05
1323,2021,2021-11-06,1849,Dutch Eredivisie,Willem II,Sparta,41.73,42.11,0.3995,0.3196,0.2809,1.33,1.16,19.8,47.9,0.0,3.0,0.38,1.34,0.22,1.26,0.0,2.94
1398,2021,2022-01-22,1849,Dutch Eredivisie,Willem II,Twente,36.88,53.68,0.3146,0.4088,0.2766,1.17,1.37,54.0,1.9,0.0,1.0,0.31,0.55,0.52,1.36,0.0,1.05
1528,2021,2022-05-15,1849,Dutch Eredivisie,Willem II,Utrecht,37.22,61.15,0.2581,0.4842,0.2577,1.11,1.62,57.3,0.0,3.0,0.0,2.2,1.53,1.02,1.58,3.09,0.0
1490,2021,2022-04-24,1849,Dutch Eredivisie,Willem II,Vitesse,33.61,55.73,0.2618,0.4648,0.2734,1.03,1.47,46.5,0.0,1.0,0.0,0.44,1.01,0.54,1.95,1.05,0.0
1410,2021,2022-02-06,1849,Dutch Eredivisie,Willem II,Waalwijk,36.05,37.35,0.4378,0.2841,0.2781,1.4,1.08,65.6,39.7,3.0,1.0,0.81,1.29,0.54,1.55,3.15,1.05
1245,2021,2021-08-28,1849,Dutch Eredivisie,Willem II,Zwolle,43.53,42.94,0.4277,0.2965,0.2758,1.41,1.13,32.7,41.4,1.0,0.0,0.87,0.4,1.28,0.8,1.05,0.0
1482,2021,2022-04-10,1849,Dutch Eredivisie,Zwolle,AZ,38.92,66.45,0.2059,0.5387,0.2555,0.92,1.65,26.4,0.1,2.0,1.0,1.34,0.62,1.35,1.16,2.1,1.05
1252,2021,2021-09-11,1849,Dutch Eredivisie,Zwolle,Ajax,42.49,85.57,0.07,0.785,0.145,0.65,2.59,40.4,67.8,0.0,2.0,0.46,2.03,0.27,3.24,0.0,2.1
1324,2021,2021-11-06,1849,Dutch Eredivisie,Zwolle,Cambuur Leeuwarden,39.7,42.08,0.4216,0.3033,0.2751,1.4,1.15,46.4,27.4,1.0,2.0,1.41,0.65,1.65,1.25,1.05,2.1
